time	V(ausgang)
7.050024152348056e-004	1.648184e+000
7.050072457044166e-004	1.648184e+000
7.050121724143886e-004	1.648184e+000
7.050169891132625e-004	1.648184e+000
7.050217553078944e-004	1.648184e+000
7.050278897726336e-004	1.648184e+000
7.050343825199221e-004	1.648183e+000
7.050423548555927e-004	1.648183e+000
7.050514281226463e-004	1.648183e+000
7.050636616623146e-004	1.648182e+000
7.050804364416545e-004	1.648181e+000
7.051073868271540e-004	1.648179e+000
7.051381614495932e-004	1.648176e+000
7.051678461545041e-004	1.648172e+000
7.052033668836135e-004	1.648167e+000
7.052446368381787e-004	1.648161e+000
7.052973975241214e-004	1.648154e+000
7.053623304165565e-004	1.648146e+000
7.054504228318744e-004	1.648136e+000
7.055747377767307e-004	1.648128e+000
7.057759093559922e-004	1.648121e+000
7.061689198421845e-004	1.648117e+000
7.544104308708615e-004	1.648116e+000
7.550000000000000e-004	1.648116e+000
7.550013044402197e-004	1.648116e+000
7.550039133206591e-004	1.648116e+000
7.550070792344803e-004	1.648116e+000
7.550103635584033e-004	1.648116e+000
7.550169322062492e-004	1.648116e+000
7.550232250136471e-004	1.648116e+000
7.550297482540754e-004	1.648115e+000
7.550362545044068e-004	1.648115e+000
7.550443932035039e-004	1.648115e+000
7.550541015778983e-004	1.648115e+000
7.550676647642509e-004	1.648114e+000
7.550868317492497e-004	1.648113e+000
7.551113631794873e-004	1.648111e+000
7.551428832462354e-004	1.648107e+000
7.551720360073377e-004	1.648104e+000
7.552103640462968e-004	1.648098e+000
7.552512469871063e-004	1.648092e+000
7.553080985648901e-004	1.648084e+000
7.553729133253881e-004	1.648076e+000
7.554700651263599e-004	1.648067e+000
7.555965271546223e-004	1.648059e+000
7.558317079656492e-004	1.648052e+000
7.562415231744531e-004	1.648048e+000
7.580377160920610e-004	1.648047e+000
7.590142785920610e-004	1.648047e+000
7.590154234555534e-004	1.648048e+000
7.590154240145688e-004	1.648047e+000
7.590154241543227e-004	1.648047e+000
7.590154241892611e-004	1.647955e+000
7.590154241903529e-004	1.647920e+000
7.590154241925366e-004	1.647919e+000
7.590154241930825e-004	1.647961e+000
7.590154241941743e-004	1.647987e+000
7.590154241963580e-004	1.647935e+000
7.590154241969039e-004	1.648701e+000
7.590154241969209e-004	1.648956e+000
7.590154241969551e-004	1.644318e+000
7.590154241969636e-004	1.643035e+000
7.590154261539033e-004	1.648035e+000
7.590154261615328e-004	1.646622e+000
7.590154261615626e-004	1.644608e+000
7.590154261615701e-004	1.644102e+000
7.590164261615701e-004	1.646794e+000
7.590174261615701e-004	1.648047e+000
7.590174574115701e-004	1.648386e+000
7.590174574118681e-004	1.649079e+000
7.590184574118681e-004	1.648394e+000
7.590194574118681e-004	1.648047e+000
7.590214574118682e-004	1.648047e+000
7.590254574118681e-004	1.648047e+000
7.590254730368681e-004	1.648047e+000
7.590255042868681e-004	1.648047e+000
7.590255052634306e-004	1.648048e+000
7.590255055075712e-004	1.648049e+000
7.590255055686064e-004	1.648050e+000
7.590255056906767e-004	1.648049e+000
7.590255057211943e-004	1.648049e+000
7.590255057822294e-004	1.648384e+000
7.590255057824679e-004	1.648499e+000
7.590255057829447e-004	1.647871e+000
7.590255057830640e-004	1.646240e+000
7.590255057830938e-004	1.641907e+000
7.590255057831013e-004	1.640902e+000
7.590265057831013e-004	1.645194e+000
7.590275057831013e-004	1.648047e+000
7.590637914973870e-004	1.648047e+000
7.591000772116727e-004	1.648047e+000
7.591363629259584e-004	1.648047e+000
7.591726486402442e-004	1.648047e+000
7.592089343545299e-004	1.648047e+000
7.592452200688156e-004	1.648047e+000
7.592815057831013e-004	1.648047e+000
7.600000000000000e-004	1.648047e+000
7.600010217196806e-004	1.648047e+000
7.600030651590417e-004	1.648047e+000
7.600057543889931e-004	1.648047e+000
7.600087180657344e-004	1.648047e+000
7.600146454192171e-004	1.648048e+000
7.600204437530597e-004	1.648048e+000
7.600264487684001e-004	1.648048e+000
7.600328548700363e-004	1.648048e+000
7.600402247129393e-004	1.648048e+000
7.600490882740706e-004	1.648048e+000
7.600605244163625e-004	1.648049e+000
7.600760710737371e-004	1.648049e+000
7.601048233579549e-004	1.648052e+000
7.601337704402531e-004	1.648055e+000
7.601644146449977e-004	1.648058e+000
7.601977461149620e-004	1.648063e+000
7.602393891916598e-004	1.648069e+000
7.602895401976079e-004	1.648076e+000
7.603534205024658e-004	1.648085e+000
7.604374036458286e-004	1.648093e+000
7.605554570080884e-004	1.648102e+000
7.607461174495850e-004	1.648109e+000
7.610879465109987e-004	1.648114e+000
7.993083532323478e-004	1.648116e+000
7.994301685353046e-004	1.648116e+000
7.994606223610438e-004	1.648116e+000
7.995215300125222e-004	1.648116e+000
7.995898828678762e-004	1.648116e+000
7.996582357232302e-004	1.648116e+000
7.997265885785842e-004	1.648116e+000
7.997949414339381e-004	1.648116e+000
7.998632942892921e-004	1.648116e+000
7.999316471446461e-004	1.648116e+000
8.000000000000000e-004	1.648116e+000
8.000002119521402e-004	1.648116e+000
8.000006358564205e-004	1.648116e+000
8.000014836649812e-004	1.648116e+000
8.000025263119261e-004	1.648116e+000
8.000046116058160e-004	1.648116e+000
8.000087821935959e-004	1.648116e+000
8.000154874681366e-004	1.648116e+000
8.000214513648277e-004	1.648116e+000
8.000274250418246e-004	1.648116e+000
8.000338498770206e-004	1.648116e+000
8.000414525161319e-004	1.648116e+000
8.000505638481268e-004	1.648116e+000
8.000627933760844e-004	1.648117e+000
8.000789995492131e-004	1.648118e+000
8.001075836184990e-004	1.648120e+000
8.001386200984476e-004	1.648123e+000
8.001680282411966e-004	1.648127e+000
8.002038325981437e-004	1.648132e+000
8.002443164255469e-004	1.648138e+000
8.002992251669466e-004	1.648146e+000
8.003613728137063e-004	1.648154e+000
8.004556794069923e-004	1.648163e+000
8.005710463033955e-004	1.648171e+000
8.008017800962019e-004	1.648178e+000
8.012632476818146e-004	1.648183e+000
8.040234375000001e-004	1.648184e+000
8.050000000000001e-004	1.648184e+000
8.050025913527001e-004	1.648184e+000
8.050077740581001e-004	1.648184e+000
8.050130456503711e-004	1.648184e+000
8.050180887855656e-004	1.648184e+000
8.050229831057429e-004	1.648184e+000
8.050297981094312e-004	1.648184e+000
8.050361633207244e-004	1.648183e+000
8.050448095322944e-004	1.648183e+000
8.050540552959022e-004	1.648183e+000
8.050678500203320e-004	1.648182e+000
8.050863603767604e-004	1.648181e+000
8.051111770733687e-004	1.648179e+000
8.051421884035193e-004	1.648176e+000
8.051718220808072e-004	1.648172e+000
8.052093213393268e-004	1.648166e+000
8.052508775876257e-004	1.648160e+000
8.053061877345975e-004	1.648153e+000
8.053723151163007e-004	1.648144e+000
8.054659651318524e-004	1.648135e+000
8.055957219562662e-004	1.648127e+000
8.058166454489912e-004	1.648120e+000
8.062501698146513e-004	1.648116e+000
8.547404600103784e-004	1.648116e+000
8.550000000000001e-004	1.648116e+000
8.550005722285407e-004	1.648116e+000
8.550017166856219e-004	1.648116e+000
8.550040055997842e-004	1.648116e+000
8.550060986679755e-004	1.648116e+000
8.550102848043582e-004	1.648116e+000
8.550159661261922e-004	1.648116e+000
8.550216903615032e-004	1.648116e+000
8.550282588359353e-004	1.648115e+000
8.550345773553020e-004	1.648115e+000
8.550425282108022e-004	1.648115e+000
8.550516706048828e-004	1.648115e+000
8.550642212668850e-004	1.648114e+000
8.550816379086599e-004	1.648113e+000
8.551075148072355e-004	1.648111e+000
8.551382872980528e-004	1.648108e+000
8.551678614585950e-004	1.648104e+000
8.552036700488049e-004	1.648099e+000
8.552450096217883e-004	1.648093e+000
8.552975403204526e-004	1.648086e+000
8.553631705363361e-004	1.648077e+000
8.554501797054195e-004	1.648068e+000
8.555774849527381e-004	1.648060e+000
8.557728863353361e-004	1.648053e+000
8.561636891005320e-004	1.648049e+000
8.598300548602227e-004	1.648047e+000
8.600000000000001e-004	1.648047e+000
8.600003744364324e-004	1.648047e+000
8.600011233092969e-004	1.648047e+000
8.600026210550260e-004	1.648047e+000
8.600042273587906e-004	1.648047e+000
8.600074399663197e-004	1.648047e+000
8.600138651813778e-004	1.648047e+000
8.600192603770483e-004	1.648048e+000
8.600248000104412e-004	1.648048e+000
8.600312984430805e-004	1.648048e+000
8.600381929060831e-004	1.648048e+000
8.600469864434902e-004	1.648048e+000
8.600572580798271e-004	1.648048e+000
8.600723028346059e-004	1.648049e+000
8.600942757948955e-004	1.648051e+000
8.601176745182831e-004	1.648053e+000
8.601468148233333e-004	1.648056e+000
8.601776450573506e-004	1.648060e+000
8.602169161424876e-004	1.648066e+000
8.602597878999626e-004	1.648072e+000
8.603183325396494e-004	1.648080e+000
8.603858760919625e-004	1.648088e+000
8.604898554965588e-004	1.648098e+000
8.606230866783666e-004	1.648105e+000
8.608895490419821e-004	1.648112e+000
8.614224737692132e-004	1.648115e+000
8.990234375000001e-004	1.648116e+000
9.000000000000001e-004	1.648116e+000
9.000025924364198e-004	1.648116e+000
9.000077773092592e-004	1.648116e+000
9.000130291144700e-004	1.648116e+000
9.000180596896367e-004	1.648116e+000
9.000229477185805e-004	1.648116e+000
9.000297637092281e-004	1.648116e+000
9.000361236692222e-004	1.648116e+000
9.000447629945413e-004	1.648116e+000
9.000539954327565e-004	1.648116e+000
9.000677657708524e-004	1.648117e+000
9.000862271078985e-004	1.648118e+000
9.001110821941789e-004	1.648120e+000
9.001420766031078e-004	1.648124e+000
9.001717200099689e-004	1.648127e+000
9.002091601684249e-004	1.648133e+000
9.002507196635246e-004	1.648139e+000
9.003059372975275e-004	1.648147e+000
9.003720609396134e-004	1.648155e+000
9.004655101198311e-004	1.648164e+000
9.005952176204889e-004	1.648172e+000
9.008153875297768e-004	1.648179e+000
9.012487197981979e-004	1.648183e+000
9.040685093350401e-004	1.648184e+000
9.050000000000001e-004	1.648184e+000
9.050024124320831e-004	1.648184e+000
9.050072372962491e-004	1.648184e+000
9.050121589961803e-004	1.648184e+000
9.050169722384622e-004	1.648184e+000
9.050217398008183e-004	1.648184e+000
9.050278728314788e-004	1.648184e+000
9.050343643699812e-004	1.648183e+000
9.050423318906322e-004	1.648183e+000
9.050514008630019e-004	1.648183e+000
9.050636239707702e-004	1.648182e+000
9.050803809581134e-004	1.648181e+000
9.051073619141177e-004	1.648179e+000
9.051381348967691e-004	1.648176e+000
9.051678240810836e-004	1.648172e+000
9.052033249370349e-004	1.648167e+000
9.052445989393435e-004	1.648161e+000
9.052973373804227e-004	1.648154e+000
9.053622708138917e-004	1.648146e+000
9.054503187286218e-004	1.648136e+000
9.055746157083298e-004	1.648128e+000
9.057756419444679e-004	1.648121e+000
9.061684577188295e-004	1.648117e+000
9.544121339648952e-004	1.648116e+000
9.550000000000001e-004	1.648116e+000
9.550013006434412e-004	1.648116e+000
9.550039019303232e-004	1.648116e+000
9.550070618414547e-004	1.648116e+000
9.550103399247265e-004	1.648116e+000
9.550168960912698e-004	1.648116e+000
9.550232026886780e-004	1.648116e+000
9.550297154154501e-004	1.648115e+000
9.550362265139515e-004	1.648115e+000
9.550443477314343e-004	1.648115e+000
9.550540561413636e-004	1.648115e+000
9.550675864387114e-004	1.648114e+000
9.550867251039832e-004	1.648113e+000
9.551112784547097e-004	1.648111e+000
9.551427935308327e-004	1.648107e+000
9.551719396275150e-004	1.648104e+000
9.552102341015220e-004	1.648098e+000
9.552511005866765e-004	1.648092e+000
9.553079039089045e-004	1.648084e+000
9.553726756478618e-004	1.648076e+000
9.554697133524610e-004	1.648067e+000
9.555960224316690e-004	1.648059e+000
9.558307294701590e-004	1.648052e+000
9.562395643354223e-004	1.648048e+000
9.598428222463854e-004	1.648047e+000
9.600000000000001e-004	1.648047e+000
9.600003462698517e-004	1.648047e+000
9.600010388095548e-004	1.648047e+000
9.600024238889611e-004	1.648047e+000
9.600039625144293e-004	1.648047e+000
9.600070397653658e-004	1.648047e+000
9.600131942672389e-004	1.648047e+000
9.600180757913029e-004	1.648048e+000
9.600233136282711e-004	1.648048e+000
9.600298903392670e-004	1.648048e+000
9.600364904663218e-004	1.648048e+000
9.600450514800856e-004	1.648048e+000
9.600546022187685e-004	1.648048e+000
9.600687060292718e-004	1.648049e+000
9.600876827319176e-004	1.648050e+000
9.601124559945667e-004	1.648052e+000
9.601439669586827e-004	1.648056e+000
9.601732012964720e-004	1.648059e+000
9.602120307045605e-004	1.648065e+000
9.602528061734594e-004	1.648071e+000
9.603111100970287e-004	1.648079e+000
9.603752657556900e-004	1.648087e+000
9.604766874019229e-004	1.648097e+000
9.606008966792801e-004	1.648104e+000
9.608493152339946e-004	1.648111e+000
9.613337309359466e-004	1.648115e+000
9.990234375000001e-004	1.648116e+000
1.000000000000000e-003	1.648116e+000
